epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
111,9.249950e-02,1.711578e+02,5.644913e-03,3.786917e-03,2958316.182,9.948761e-02,1.385306e+02,6.418701e-03,4.289507e-03,2857530.672,5.000000e-04,8.29,973.74
112,1.216499e-01,1.859991e+02,6.847821e-03,6.914350e-03,2947802.689,9.549345e-02,1.947280e+02,6.554145e-03,2.095840e-03,2920495.625,5.000000e-04,8.64,982.38
113,7.064201e-02,1.706811e+02,3.901022e-03,2.912737e-03,2963612.287,8.172889e-02,1.328132e+02,5.007276e-03,3.674963e-03,2892485.242,5.000000e-04,8.42,990.80
114,1.186880e-01,1.792127e+02,7.184076e-03,5.785202e-03,2944937.455,3.883674e-01,1.770541e+02,1.818941e-02,3.775357e-02,2573607.539,5.000000e-04,8.48,999.28
115,1.095877e-01,2.026717e+02,6.629380e-03,4.605341e-03,2951967.941,7.377480e-02,1.934306e+02,4.510879e-03,1.864590e-03,2982077.539,5.000000e-04,8.53,1007.81
116,7.782813e-02,1.621252e+02,4.505611e-03,3.311899e-03,2961986.465,6.540852e-02,1.843610e+02,3.595690e-03,2.203104e-03,2905598.070,5.000000e-04,8.70,1016.51
117,9.657284e-02,1.672790e+02,6.013365e-03,3.942259e-03,2957465.072,6.276796e-02,1.436095e+02,4.052531e-03,1.576339e-03,2936701.617,5.000000e-04,8.79,1025.30
118,8.486150e-02,1.443380e+02,5.262900e-03,3.559738e-03,2964993.646,9.429350e-02,1.399873e+02,3.685273e-03,8.688406e-03,2757953.938,5.000000e-04,8.91,1034.21
119,1.122270e-01,1.809230e+02,6.119012e-03,6.588914e-03,2944361.021,5.074658e-02,1.951815e+02,2.150315e-03,1.945058e-03,3034984.086,5.000000e-04,8.63,1042.84
120,8.346870e-02,1.673172e+02,4.860323e-03,3.626751e-03,2964437.221,3.654396e-02,1.269370e+02,1.832971e-03,1.104112e-03,2958625.906,5.000000e-04,9.65,1052.49
121,8.510925e-02,1.571985e+02,5.354293e-03,3.169293e-03,2960013.205,1.209391e-01,1.720036e+02,9.548843e-03,1.650057e-03,3042772.586,5.000000e-04,8.58,1061.06
122,1.027474e-01,1.609187e+02,6.106971e-03,5.117164e-03,2953408.520,7.502260e-02,1.787038e+02,3.779623e-03,3.871198e-03,2849990.461,5.000000e-04,8.53,1069.60
123,1.199476e-01,1.874407e+02,8.141007e-03,3.958688e-03,2958595.582,9.004937e-02,1.912129e+02,5.337172e-03,3.511273e-03,3023749.430,5.000000e-04,8.55,1078.15
124,9.598165e-02,1.684426e+02,5.899908e-03,4.027661e-03,2957473.902,4.554860e-02,1.346507e+02,1.985104e-03,2.446500e-03,3081003.805,5.000000e-04,8.84,1086.99
125,7.640380e-02,1.452539e+02,4.469276e-03,3.437130e-03,2964998.736,1.121266e-01,1.449313e+02,7.129914e-03,5.266859e-03,2823275.148,5.000000e-04,8.58,1095.57
126,1.090842e-01,1.541145e+02,6.992375e-03,4.749803e-03,2954470.697,1.147737e-01,1.381583e+02,8.337682e-03,3.516219e-03,2873446.312,5.000000e-04,8.47,1104.04
127,1.107553e-01,1.646519e+02,6.375857e-03,6.106307e-03,2952892.217,5.883605e-02,1.982315e+02,2.717053e-03,2.368476e-03,3076313.727,5.000000e-04,8.80,1112.84
128,7.944988e-02,1.694318e+02,4.522201e-03,3.456939e-03,2966222.631,3.812023e-02,1.325099e+02,2.266966e-03,4.399166e-04,3025380.523,5.000000e-04,8.93,1121.77
129,7.619788e-02,1.492606e+02,4.513612e-03,3.227139e-03,2961185.242,5.076991e-02,1.812660e+02,2.119260e-03,2.290141e-03,3117059.398,5.000000e-04,8.63,1130.40
130,7.911583e-02,1.485443e+02,4.511004e-03,3.830274e-03,2965326.225,5.127715e-02,1.699165e+02,2.074122e-03,2.708857e-03,2940116.352,5.000000e-04,8.99,1139.40
131,7.593321e-02,1.455842e+02,4.540799e-03,3.193359e-03,2965564.268,4.959435e-02,1.335579e+02,2.929955e-03,1.387803e-03,2974603.055,5.000000e-04,8.62,1148.02
132,7.019579e-02,1.465535e+02,4.029419e-03,3.049251e-03,2964403.047,1.026936e-01,1.165612e+02,8.245909e-03,1.715670e-03,2964074.406,5.000000e-04,8.98,1157.01
133,6.984409e-02,1.407062e+02,4.035999e-03,3.082695e-03,2967990.408,3.755860e-02,1.123509e+02,1.698467e-03,1.867768e-03,2920924.586,5.000000e-04,8.72,1165.73
134,7.340680e-02,1.353501e+02,4.287783e-03,3.398792e-03,2964984.625,3.154655e-02,1.014581e+02,1.711029e-03,8.580907e-04,3026992.344,5.000000e-04,8.89,1174.62
135,8.130238e-02,1.385427e+02,4.621668e-03,4.246287e-03,2967021.500,4.946578e-02,1.286228e+02,2.665303e-03,1.990094e-03,2963488.633,5.000000e-04,8.42,1183.04
136,6.907356e-02,1.243166e+02,4.402893e-03,2.522594e-03,2970615.535,5.934755e-02,2.117457e+02,2.978646e-03,1.677305e-03,2971304.812,5.000000e-04,8.73,1191.77
137,8.731954e-02,1.486799e+02,5.782384e-03,2.925542e-03,2965075.809,3.623111e-02,1.509081e+02,1.353662e-03,1.520735e-03,2910485.367,5.000000e-04,8.95,1200.73
138,6.781209e-02,1.312417e+02,3.750437e-03,3.436709e-03,2964232.559,4.886430e-02,1.243746e+02,3.418467e-03,4.484352e-04,3013746.156,5.000000e-04,8.87,1209.59
139,6.841593e-02,1.444016e+02,3.895270e-03,3.004615e-03,2967587.773,3.485211e-02,1.032019e+02,1.342350e-03,2.221685e-03,2882586.219,5.000000e-04,9.34,1218.93
140,6.666717e-02,1.373477e+02,4.073133e-03,2.440215e-03,2968892.660,6.021965e-02,9.824639e+01,4.570541e-03,9.379217e-04,2956149.664,5.000000e-04,8.58,1227.51
141,5.937115e-02,1.182752e+02,3.644676e-03,2.219374e-03,2970875.744,5.931097e-02,1.208200e+02,4.333353e-03,7.790885e-04,3022643.539,5.000000e-04,9.44,1236.96
142,8.063573e-02,1.429647e+02,5.105453e-03,3.056947e-03,2966283.609,9.586079e-02,1.315752e+02,7.865983e-03,8.086868e-04,2994725.875,5.000000e-04,8.56,1245.51
143,7.089173e-02,1.363481e+02,4.053845e-03,3.343694e-03,2970749.227,5.608383e-02,1.289039e+02,3.391478e-03,1.855733e-03,2888071.227,5.000000e-04,9.36,1254.87
144,8.009054e-02,1.481450e+02,5.046330e-03,2.962548e-03,2963943.355,4.764983e-02,1.298576e+02,2.786343e-03,1.360129e-03,2921047.102,5.000000e-04,8.86,1263.73
