epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
87,3.074142e-02,5.118121e+01,1.820196e-03,1.484269e-03,2984254.010,2.292094e-02,5.072595e+01,1.487039e-03,5.955897e-04,2989538.148,4.400000e-04,8.33,689.12
88,2.507684e-02,5.085567e+01,1.494544e-03,1.009166e-03,2988199.289,4.354872e-02,5.099636e+01,2.576119e-03,2.537579e-03,3122224.422,4.450000e-04,7.53,696.65
89,2.805861e-02,4.961850e+01,1.781280e-03,1.056793e-03,2987143.953,1.612487e-02,4.841941e+01,8.438629e-04,5.688598e-04,3010142.648,4.500000e-04,7.27,703.92
90,2.544046e-02,4.909613e+01,1.510529e-03,1.085111e-03,2985837.318,3.008140e-02,4.948857e+01,2.218854e-03,5.888011e-04,3028686.344,4.550000e-04,7.12,711.05
91,3.044667e-02,4.837821e+01,1.902565e-03,1.316640e-03,2985815.557,3.119394e-02,4.802028e+01,2.137386e-03,1.003612e-03,3049009.391,4.600000e-04,8.00,719.04
92,3.381793e-02,4.715781e+01,2.038667e-03,1.743096e-03,2984625.037,2.095393e-02,4.827530e+01,1.400893e-03,4.234934e-04,2995646.977,4.650000e-04,8.04,727.09
93,2.614151e-02,4.757931e+01,1.495682e-03,1.285353e-03,2988951.775,2.797620e-02,4.671676e+01,1.321738e-03,2.017428e-03,3077407.547,4.700000e-04,8.21,735.30
94,2.801279e-02,4.544337e+01,1.592606e-03,1.508478e-03,2984324.672,2.299586e-02,4.701144e+01,1.237830e-03,1.183284e-03,3075826.008,4.750000e-04,7.44,742.74
95,3.157894e-02,4.610579e+01,1.991911e-03,1.409850e-03,2987654.881,3.049995e-02,4.416004e+01,2.168091e-03,8.806078e-04,2980148.938,4.800000e-04,7.68,750.43
96,2.502906e-02,4.505441e+01,1.488273e-03,1.128177e-03,2986151.871,1.722844e-02,4.472057e+01,8.616551e-04,8.279660e-04,2977197.680,4.850000e-04,7.86,758.29
97,3.012647e-02,4.550806e+01,1.910380e-03,1.294373e-03,2986146.129,4.000008e-02,4.367972e+01,2.896739e-03,1.332943e-03,2988999.258,4.900000e-04,8.41,766.70
98,2.474358e-02,4.510630e+01,1.470003e-03,1.106583e-03,2987161.273,1.665836e-02,4.557292e+01,9.254643e-04,5.692847e-04,2959982.109,4.950000e-04,8.24,774.94
99,2.640317e-02,4.472595e+01,1.491081e-03,1.403953e-03,2986958.965,1.546842e-02,4.418244e+01,9.132085e-04,3.836172e-04,3000372.945,5.000000e-04,7.46,782.40
100,2.681697e-02,4.424958e+01,1.633857e-03,1.210689e-03,2988080.988,4.083027e-02,3.931746e+01,1.967215e-03,3.445275e-03,2837214.352,5.000000e-04,7.29,789.70
101,2.623713e-02,4.367159e+01,1.511796e-03,1.350402e-03,2986390.182,3.691266e-02,4.324651e+01,3.028649e-03,4.603055e-04,2994115.031,5.000000e-04,8.45,798.14
102,3.019167e-02,4.318780e+01,1.901340e-03,1.371898e-03,2986915.840,4.526322e-02,3.930448e+01,2.833317e-03,2.599921e-03,2868665.023,5.000000e-04,8.25,806.40
