epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
114,7.035078e-01,1.254911e+03,2.851181e-02,5.857975e-02,2631324.499,8.511363e-01,1.569628e+03,3.325456e-02,7.232558e-02,2530117.527,5.000000e-04,9.33,1108.45
115,7.377989e-01,1.518734e+03,2.906162e-02,5.906187e-02,2617197.328,7.209225e-01,1.415726e+03,2.802231e-02,5.982535e-02,2415276.375,5.000000e-04,9.93,1118.38
116,6.856778e-01,1.393880e+03,2.963467e-02,4.998863e-02,2649060.011,6.687396e-01,1.129448e+03,2.999500e-02,5.116897e-02,2459510.352,5.000000e-04,9.62,1128.00
117,7.545230e-01,1.411879e+03,2.943180e-02,6.380345e-02,2608644.845,6.820672e-01,1.003268e+03,2.572664e-02,6.489481e-02,2364089.902,5.000000e-04,10.46,1138.46
118,6.984152e-01,1.500457e+03,2.977244e-02,5.012903e-02,2659309.371,7.210438e-01,1.448406e+03,3.317550e-02,4.888962e-02,2636603.039,5.000000e-04,9.79,1148.25
119,7.404120e-01,1.455248e+03,2.959139e-02,5.979466e-02,2623230.654,6.431014e-01,1.160102e+03,2.621590e-02,5.298645e-02,2534619.102,5.000000e-04,9.95,1158.20
120,7.560318e-01,1.452364e+03,3.180514e-02,5.854881e-02,2627233.971,9.366536e-01,1.234780e+03,2.913953e-02,1.043561e-01,2344190.518,5.000000e-04,10.00,1168.20
121,7.606907e-01,1.581426e+03,3.154485e-02,5.741994e-02,2621089.787,7.566085e-01,1.474169e+03,2.484672e-02,7.214489e-02,2323910.387,5.000000e-04,9.80,1178.00
122,6.998705e-01,1.355587e+03,3.043353e-02,5.199528e-02,2623866.250,8.268196e-01,1.209667e+03,4.744378e-02,4.628302e-02,2535418.789,5.000000e-04,9.73,1187.73
123,6.846193e-01,1.239696e+03,3.081625e-02,5.049743e-02,2629377.520,6.794998e-01,1.261461e+03,2.952363e-02,5.162346e-02,2566522.785,5.000000e-04,9.81,1197.55
124,6.910347e-01,1.316502e+03,3.079153e-02,5.029383e-02,2644670.071,8.206980e-01,1.616846e+03,4.380994e-02,4.418281e-02,2933372.883,5.000000e-04,10.50,1208.05
125,7.394342e-01,1.529522e+03,3.266046e-02,5.197549e-02,2672869.478,6.898586e-01,9.657915e+02,2.374089e-02,7.117412e-02,2370336.652,5.000000e-04,9.90,1217.96
