epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
110,9.992122e-03,4.206045e+01,1.672104e-04,8.227945e-04,2994935.055,9.609339e-03,4.260683e+01,1.658609e-04,7.380094e-04,3052142.445,5.000000e-04,10.73,1129.12
111,8.548044e-03,4.198578e+01,1.586110e-04,5.526712e-04,2995706.195,7.198321e-03,4.101622e+01,1.679612e-04,2.834174e-04,2958350.234,5.000000e-04,10.15,1139.27
112,9.670011e-03,4.167950e+01,1.651502e-04,7.701119e-04,2994394.127,7.855497e-03,4.263794e+01,1.829932e-04,3.523542e-04,3036946.922,5.000000e-04,10.80,1150.07
113,8.687935e-03,4.191991e+01,1.440779e-04,6.110330e-04,2995221.742,7.837988e-03,4.167068e+01,1.885652e-04,3.570536e-04,2974844.531,5.000000e-04,10.13,1160.21
114,8.497844e-03,4.189486e+01,1.675513e-04,5.265692e-04,2994714.826,1.465545e-02,4.394336e+01,2.181892e-04,1.615844e-03,3103909.844,5.000000e-04,10.73,1170.94
115,9.170750e-03,4.165497e+01,1.541897e-04,6.926712e-04,2995707.527,9.537598e-03,4.292501e+01,1.851745e-04,6.786702e-04,3069225.766,5.000000e-04,10.24,1181.18
116,9.864206e-03,4.150088e+01,1.665081e-04,8.098073e-04,2995429.998,7.034912e-03,4.220332e+01,1.801065e-04,2.027030e-04,3024398.031,5.000000e-04,10.36,1191.55
117,8.387807e-03,4.127445e+01,1.637711e-04,5.245302e-04,2996182.455,1.283817e-02,3.884892e+01,1.424685e-04,1.505719e-03,2890599.055,5.000000e-04,10.06,1201.61
118,8.507361e-03,4.132036e+01,1.571859e-04,5.606931e-04,2994829.119,7.064759e-03,4.184308e+01,2.282834e-04,1.195236e-04,3013364.109,5.000000e-04,9.93,1211.54
119,7.358020e-03,4.112766e+01,1.562514e-04,3.365481e-04,2995991.463,1.028984e-02,4.314978e+01,1.619892e-04,8.709933e-04,3068461.555,5.000000e-04,11.07,1222.61
120,9.181826e-03,4.112701e+01,1.631019e-04,6.876211e-04,2995071.547,8.189473e-03,4.289402e+01,1.695579e-04,4.408984e-04,3042393.258,5.000000e-04,10.36,1232.97
121,7.637375e-03,4.095071e+01,1.536474e-04,4.011661e-04,2995890.258,7.119149e-03,4.024967e+01,1.519798e-04,3.148768e-04,2988091.234,5.000000e-04,10.55,1243.52
122,8.104791e-03,4.068031e+01,1.583085e-04,4.907350e-04,2995052.562,6.383417e-03,4.189385e+01,1.454945e-04,1.478174e-04,3024331.086,5.000000e-04,10.64,1254.16
